task,image,prompt,groundtruth,metadata
Extrapolative/Counterfactual Reasoning,projectile_motion_0008.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase,"{""canvas_height"":450,""canvas_width"":590,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":14.422686561840296,""initial_speed_m_s"":17,""initial_velocity_x_m_s"":13.211481344768504,""initial_velocity_y_m_s"":10.698446647847236,""launch_angle_degrees"":39,""max_height_m"":5.839630646777232,""obstacle"":null,""range_at_45_degrees_m"":29.489795918367346,""range_change_at_45_degrees"":""increase"",""range_m"":28.84537312368059,""seed"":8,""time_of_flight_s"":2.183356458744334}"
Image Description,projectile_motion_0009.png,"What is the initial launch angle shown, in degrees?",72,"{""canvas_height"":400,""canvas_width"":610,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":4.318422261740619,""initial_speed_m_s"":12,""initial_velocity_x_m_s"":3.7082039324993694,""initial_velocity_y_m_s"":11.412678195541842,""launch_angle_degrees"":72,""max_height_m"":6.64536855076511,""obstacle"":null,""range_at_45_degrees_m"":14.693877551020407,""range_change_at_45_degrees"":""increase"",""range_m"":8.636844523481239,""seed"":9,""time_of_flight_s"":2.3291179990901716}"
Basic Relational Reasoning,projectile_motion_0009.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no,"{""canvas_height"":400,""canvas_width"":610,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":4.318422261740619,""initial_speed_m_s"":12,""initial_velocity_x_m_s"":3.7082039324993694,""initial_velocity_y_m_s"":11.412678195541842,""launch_angle_degrees"":72,""max_height_m"":6.64536855076511,""obstacle"":null,""range_at_45_degrees_m"":14.693877551020407,""range_change_at_45_degrees"":""increase"",""range_m"":8.636844523481239,""seed"":9,""time_of_flight_s"":2.3291179990901716}"
Comparative Reasoning,projectile_motion_0009.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",4.3,"{""canvas_height"":400,""canvas_width"":610,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":4.318422261740619,""initial_speed_m_s"":12,""initial_velocity_x_m_s"":3.7082039324993694,""initial_velocity_y_m_s"":11.412678195541842,""launch_angle_degrees"":72,""max_height_m"":6.64536855076511,""obstacle"":null,""range_at_45_degrees_m"":14.693877551020407,""range_change_at_45_degrees"":""increase"",""range_m"":8.636844523481239,""seed"":9,""time_of_flight_s"":2.3291179990901716}"
Compound Reasoning,projectile_motion_0009.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 2.3, 'range_m': 8.6}","{""canvas_height"":400,""canvas_width"":610,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":4.318422261740619,""initial_speed_m_s"":12,""initial_velocity_x_m_s"":3.7082039324993694,""initial_velocity_y_m_s"":11.412678195541842,""launch_angle_degrees"":72,""max_height_m"":6.64536855076511,""obstacle"":null,""range_at_45_degrees_m"":14.693877551020407,""range_change_at_45_degrees"":""increase"",""range_m"":8.636844523481239,""seed"":9,""time_of_flight_s"":2.3291179990901716}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0009.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase,"{""canvas_height"":400,""canvas_width"":610,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":4.318422261740619,""initial_speed_m_s"":12,""initial_velocity_x_m_s"":3.7082039324993694,""initial_velocity_y_m_s"":11.412678195541842,""launch_angle_degrees"":72,""max_height_m"":6.64536855076511,""obstacle"":null,""range_at_45_degrees_m"":14.693877551020407,""range_change_at_45_degrees"":""increase"",""range_m"":8.636844523481239,""seed"":9,""time_of_flight_s"":2.3291179990901716}"
Image Description,projectile_motion_0010.png,"What is the initial launch angle shown, in degrees?",56,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.79,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":39.78375620870756,""initial_speed_m_s"":29,""initial_velocity_x_m_s"":16.216594200651656,""initial_velocity_y_m_s"":24.042089604096212,""launch_angle_degrees"":56,""max_height_m"":29.490922067928118,""range_at_45_degrees_m"":85.81632653061224,""range_change_at_45_degrees"":""increase"",""range_m"":79.56751241741512,""seed"":10,""time_of_flight_s"":4.906548898795145}"
Basic Relational Reasoning,projectile_motion_0010.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,yes,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.79,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":39.78375620870756,""initial_speed_m_s"":29,""initial_velocity_x_m_s"":16.216594200651656,""initial_velocity_y_m_s"":24.042089604096212,""launch_angle_degrees"":56,""max_height_m"":29.490922067928118,""range_at_45_degrees_m"":85.81632653061224,""range_change_at_45_degrees"":""increase"",""range_m"":79.56751241741512,""seed"":10,""time_of_flight_s"":4.906548898795145}"
Comparative Reasoning,projectile_motion_0010.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",39.8,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.79,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":39.78375620870756,""initial_speed_m_s"":29,""initial_velocity_x_m_s"":16.216594200651656,""initial_velocity_y_m_s"":24.042089604096212,""launch_angle_degrees"":56,""max_height_m"":29.490922067928118,""range_at_45_degrees_m"":85.81632653061224,""range_change_at_45_degrees"":""increase"",""range_m"":79.56751241741512,""seed"":10,""time_of_flight_s"":4.906548898795145}"
Compound Reasoning,projectile_motion_0010.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 4.9, 'range_m': 79.6}","{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.79,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":39.78375620870756,""initial_speed_m_s"":29,""initial_velocity_x_m_s"":16.216594200651656,""initial_velocity_y_m_s"":24.042089604096212,""launch_angle_degrees"":56,""max_height_m"":29.490922067928118,""range_at_45_degrees_m"":85.81632653061224,""range_change_at_45_degrees"":""increase"",""range_m"":79.56751241741512,""seed"":10,""time_of_flight_s"":4.906548898795145}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0010.png,"Does the projectile clear the obstacle shown, or does it hit it? If it clears, by how much height in meters? If it hits, at what height does it strike?",clears; by 14.4 m,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.79,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":39.78375620870756,""initial_speed_m_s"":29,""initial_velocity_x_m_s"":16.216594200651656,""initial_velocity_y_m_s"":24.042089604096212,""launch_angle_degrees"":56,""max_height_m"":29.490922067928118,""range_at_45_degrees_m"":85.81632653061224,""range_change_at_45_degrees"":""increase"",""range_m"":79.56751241741512,""seed"":10,""time_of_flight_s"":4.906548898795145}"
Image Description,projectile_motion_0011.png,"What is the initial launch angle shown, in degrees?",75,"{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.55,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":3.0867346938775504,""initial_speed_m_s"":11,""initial_velocity_x_m_s"":2.847009496127728,""initial_velocity_y_m_s"":10.62518408917975,""launch_angle_degrees"":75,""max_height_m"":5.759925353518292,""range_at_45_degrees_m"":12.346938775510203,""range_change_at_45_degrees"":""increase"",""range_m"":6.173469387755101,""seed"":11,""time_of_flight_s"":2.168404916159133}"
Basic Relational Reasoning,projectile_motion_0011.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no,"{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.55,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":3.0867346938775504,""initial_speed_m_s"":11,""initial_velocity_x_m_s"":2.847009496127728,""initial_velocity_y_m_s"":10.62518408917975,""launch_angle_degrees"":75,""max_height_m"":5.759925353518292,""range_at_45_degrees_m"":12.346938775510203,""range_change_at_45_degrees"":""increase"",""range_m"":6.173469387755101,""seed"":11,""time_of_flight_s"":2.168404916159133}"
Comparative Reasoning,projectile_motion_0011.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",3.1,"{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.55,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":3.0867346938775504,""initial_speed_m_s"":11,""initial_velocity_x_m_s"":2.847009496127728,""initial_velocity_y_m_s"":10.62518408917975,""launch_angle_degrees"":75,""max_height_m"":5.759925353518292,""range_at_45_degrees_m"":12.346938775510203,""range_change_at_45_degrees"":""increase"",""range_m"":6.173469387755101,""seed"":11,""time_of_flight_s"":2.168404916159133}"
Compound Reasoning,projectile_motion_0011.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 2.2, 'range_m': 6.2}","{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.55,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":3.0867346938775504,""initial_speed_m_s"":11,""initial_velocity_x_m_s"":2.847009496127728,""initial_velocity_y_m_s"":10.62518408917975,""launch_angle_degrees"":75,""max_height_m"":5.759925353518292,""range_at_45_degrees_m"":12.346938775510203,""range_change_at_45_degrees"":""increase"",""range_m"":6.173469387755101,""seed"":11,""time_of_flight_s"":2.168404916159133}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0011.png,"Does the projectile clear the obstacle shown, or does it hit it? If it clears, by how much height in meters? If it hits, at what height does it strike?",hits; at 5.7 m,"{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.55,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":3.0867346938775504,""initial_speed_m_s"":11,""initial_velocity_x_m_s"":2.847009496127728,""initial_velocity_y_m_s"":10.62518408917975,""launch_angle_degrees"":75,""max_height_m"":5.759925353518292,""range_at_45_degrees_m"":12.346938775510203,""range_change_at_45_degrees"":""increase"",""range_m"":6.173469387755101,""seed"":11,""time_of_flight_s"":2.168404916159133}"
Image Description,projectile_motion_0012.png,"What is the initial launch angle shown, in degrees?",69,"{""canvas_height"":400,""canvas_width"":550,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":4.916061597738551,""initial_speed_m_s"":12,""initial_velocity_x_m_s"":4.300415394543604,""initial_velocity_y_m_s"":11.202965117966421,""launch_angle_degrees"":69,""max_height_m"":6.403389154814918,""range_at_45_degrees_m"":14.693877551020407,""range_change_at_45_degrees"":""increase"",""range_m"":9.832123195477102,""seed"":12,""time_of_flight_s"":2.286319411829882}"
Basic Relational Reasoning,projectile_motion_0012.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no,"{""canvas_height"":400,""canvas_width"":550,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":4.916061597738551,""initial_speed_m_s"":12,""initial_velocity_x_m_s"":4.300415394543604,""initial_velocity_y_m_s"":11.202965117966421,""launch_angle_degrees"":69,""max_height_m"":6.403389154814918,""range_at_45_degrees_m"":14.693877551020407,""range_change_at_45_degrees"":""increase"",""range_m"":9.832123195477102,""seed"":12,""time_of_flight_s"":2.286319411829882}"
Comparative Reasoning,projectile_motion_0012.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",4.9,"{""canvas_height"":400,""canvas_width"":550,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":4.916061597738551,""initial_speed_m_s"":12,""initial_velocity_x_m_s"":4.300415394543604,""initial_velocity_y_m_s"":11.202965117966421,""launch_angle_degrees"":69,""max_height_m"":6.403389154814918,""range_at_45_degrees_m"":14.693877551020407,""range_change_at_45_degrees"":""increase"",""range_m"":9.832123195477102,""seed"":12,""time_of_flight_s"":2.286319411829882}"
Compound Reasoning,projectile_motion_0012.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 2.3, 'range_m': 9.8}","{""canvas_height"":400,""canvas_width"":550,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":4.916061597738551,""initial_speed_m_s"":12,""initial_velocity_x_m_s"":4.300415394543604,""initial_velocity_y_m_s"":11.202965117966421,""launch_angle_degrees"":69,""max_height_m"":6.403389154814918,""range_at_45_degrees_m"":14.693877551020407,""range_change_at_45_degrees"":""increase"",""range_m"":9.832123195477102,""seed"":12,""time_of_flight_s"":2.286319411829882}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0012.png,"Does the projectile clear the obstacle shown, or does it hit it? If it clears, by how much height in meters? If it hits, at what height does it strike?",clears; by 2.7 m,"{""canvas_height"":400,""canvas_width"":550,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":4.916061597738551,""initial_speed_m_s"":12,""initial_velocity_x_m_s"":4.300415394543604,""initial_velocity_y_m_s"":11.202965117966421,""launch_angle_degrees"":69,""max_height_m"":6.403389154814918,""range_at_45_degrees_m"":14.693877551020407,""range_change_at_45_degrees"":""increase"",""range_m"":9.832123195477102,""seed"":12,""time_of_flight_s"":2.286319411829882}"
Image Description,projectile_motion_0013.png,"What is the initial launch angle shown, in degrees?",32,"{""canvas_height"":425,""canvas_width"":570,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":35.95176185196668,""initial_speed_m_s"":28,""initial_velocity_x_m_s"":23.745346692379925,""initial_velocity_y_m_s"":14.837739398529738,""launch_angle_degrees"":32,""max_height_m"":11.23257706421845,""obstacle"":null,""range_at_45_degrees_m"":80.0,""range_change_at_45_degrees"":""increase"",""range_m"":71.90352370393336,""seed"":13,""time_of_flight_s"":3.028110081332599}"
