dataset,dataset_version,question_id,image,image_path,prompt
hex_pathfinding,hex-pathfinding-3.0.0,hex_pathfinding_0055_open_q1,hex_pathfinding_0055.png,Dataset/hex_pathfinding_dataset_3000/images/hex_pathfinding_0055.png,"Look closely at the green HOME hex and everything that immediately surrounds it: state whether it sits on the outer boundary of the hexagonal field or fully inside it, count how many hexes lie directly against it, and say how many of those are grey holes and how many are walkable. Name the position of any hole touching it using these six direction names only: upper-left, upper-right, left, right, lower-left, lower-right. Justify your answer by describing exactly what you see around it, and end with a confidence score from 0 to 1."
hex_pathfinding,hex-pathfinding-3.0.0,hex_pathfinding_0056_open_q1,hex_pathfinding_0056.png,Dataset/hex_pathfinding_dataset_3000/images/hex_pathfinding_0056.png,"Look closely at the green HOME hex and everything that immediately surrounds it: state whether it sits on the outer boundary of the hexagonal field or fully inside it, count how many hexes lie directly against it, and say how many of those are grey holes and how many are walkable. Name the position of any hole touching it using these six direction names only: upper-left, upper-right, left, right, lower-left, lower-right. Justify your answer by describing exactly what you see around it, and end with a confidence score from 0 to 1."
hex_pathfinding,hex-pathfinding-3.0.0,hex_pathfinding_0057_open_q1,hex_pathfinding_0057.png,Dataset/hex_pathfinding_dataset_3000/images/hex_pathfinding_0057.png,"Look closely at the green HOME hex and everything that immediately surrounds it: state whether it sits on the outer boundary of the hexagonal field or fully inside it, count how many hexes lie directly against it, and say how many of those are grey holes and how many are walkable. Name the position of any hole touching it using these six direction names only: upper-left, upper-right, left, right, lower-left, lower-right. Justify your answer by describing exactly what you see around it, and end with a confidence score from 0 to 1."
hex_pathfinding,hex-pathfinding-3.0.0,hex_pathfinding_0058_open_q1,hex_pathfinding_0058.png,Dataset/hex_pathfinding_dataset_3000/images/hex_pathfinding_0058.png,"Look closely at the green HOME hex and everything that immediately surrounds it: state whether it sits on the outer boundary of the hexagonal field or fully inside it, count how many hexes lie directly against it, and say how many of those are grey holes and how many are walkable. Name the position of any hole touching it using these six direction names only: upper-left, upper-right, left, right, lower-left, lower-right. Justify your answer by describing exactly what you see around it, and end with a confidence score from 0 to 1."
hex_pathfinding,hex-pathfinding-3.0.0,hex_pathfinding_0059_open_q1,hex_pathfinding_0059.png,Dataset/hex_pathfinding_dataset_3000/images/hex_pathfinding_0059.png,"Look closely at the green HOME hex and everything that immediately surrounds it: state whether it sits on the outer boundary of the hexagonal field or fully inside it, count how many hexes lie directly against it, and say how many of those are grey holes and how many are walkable. Name the position of any hole touching it using these six direction names only: upper-left, upper-right, left, right, lower-left, lower-right. Justify your answer by describing exactly what you see around it, and end with a confidence score from 0 to 1."
hex_pathfinding,hex-pathfinding-3.0.0,hex_pathfinding_0060_open_q1,hex_pathfinding_0060.png,Dataset/hex_pathfinding_dataset_3000/images/hex_pathfinding_0060.png,"Look closely at the green HOME hex and everything that immediately surrounds it: state whether it sits on the outer boundary of the hexagonal field or fully inside it, count how many hexes lie directly against it, and say how many of those are grey holes and how many are walkable. Name the position of any hole touching it using these six direction names only: upper-left, upper-right, left, right, lower-left, lower-right. Justify your answer by describing exactly what you see around it, and end with a confidence score from 0 to 1."
hex_pathfinding,hex-pathfinding-3.0.0,hex_pathfinding_0061_open_q1,hex_pathfinding_0061.png,Dataset/hex_pathfinding_dataset_3000/images/hex_pathfinding_0061.png,"Look closely at the green HOME hex and everything that immediately surrounds it: state whether it sits on the outer boundary of the hexagonal field or fully inside it, count how many hexes lie directly against it, and say how many of those are grey holes and how many are walkable. Name the position of any hole touching it using these six direction names only: upper-left, upper-right, left, right, lower-left, lower-right. Justify your answer by describing exactly what you see around it, and end with a confidence score from 0 to 1."
hex_pathfinding,hex-pathfinding-3.0.0,hex_pathfinding_0062_open_q1,hex_pathfinding_0062.png,Dataset/hex_pathfinding_dataset_3000/images/hex_pathfinding_0062.png,"Look closely at the green HOME hex and everything that immediately surrounds it: state whether it sits on the outer boundary of the hexagonal field or fully inside it, count how many hexes lie directly against it, and say how many of those are grey holes and how many are walkable. Name the position of any hole touching it using these six direction names only: upper-left, upper-right, left, right, lower-left, lower-right. Justify your answer by describing exactly what you see around it, and end with a confidence score from 0 to 1."
hex_pathfinding,hex-pathfinding-3.0.0,hex_pathfinding_0063_open_q1,hex_pathfinding_0063.png,Dataset/hex_pathfinding_dataset_3000/images/hex_pathfinding_0063.png,"Look closely at the green HOME hex and everything that immediately surrounds it: state whether it sits on the outer boundary of the hexagonal field or fully inside it, count how many hexes lie directly against it, and say how many of those are grey holes and how many are walkable. Name the position of any hole touching it using these six direction names only: upper-left, upper-right, left, right, lower-left, lower-right. Justify your answer by describing exactly what you see around it, and end with a confidence score from 0 to 1."
hex_pathfinding,hex-pathfinding-3.0.0,hex_pathfinding_0064_open_q1,hex_pathfinding_0064.png,Dataset/hex_pathfinding_dataset_3000/images/hex_pathfinding_0064.png,"Look closely at the green HOME hex and everything that immediately surrounds it: state whether it sits on the outer boundary of the hexagonal field or fully inside it, count how many hexes lie directly against it, and say how many of those are grey holes and how many are walkable. Name the position of any hole touching it using these six direction names only: upper-left, upper-right, left, right, lower-left, lower-right. Justify your answer by describing exactly what you see around it, and end with a confidence score from 0 to 1."
hex_pathfinding,hex-pathfinding-3.0.0,hex_pathfinding_0065_open_q1,hex_pathfinding_0065.png,Dataset/hex_pathfinding_dataset_3000/images/hex_pathfinding_0065.png,"Look closely at the green HOME hex and everything that immediately surrounds it: state whether it sits on the outer boundary of the hexagonal field or fully inside it, count how many hexes lie directly against it, and say how many of those are grey holes and how many are walkable. Name the position of any hole touching it using these six direction names only: upper-left, upper-right, left, right, lower-left, lower-right. Justify your answer by describing exactly what you see around it, and end with a confidence score from 0 to 1."
