task,image,prompt,groundtruth,metadata
Image Description,compass_bearing_0014.png,How many landmarks are shown on this map?,3,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":14}"
Basic Relational Reasoning,compass_bearing_0014.png,"Is landmark B located north or south of landmark C? Answer 'north', 'south', or 'same latitude'.",south,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":14}"
Comparative Reasoning,compass_bearing_0014.png,"What is the compass bearing from landmark B to landmark A, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",190,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":14}"
Compound Reasoning,compass_bearing_0014.png,"If you are standing at landmark A facing landmark B, and then turn to face landmark C instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",52 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":14}"
Extrapolative/Counterfactual Reasoning,compass_bearing_0014.png,"If you traveled from landmark B along a bearing of 221 degrees for the same distance as B-to-A, which of these landmarks would the projected endpoint be closest to: A, C? Give the letter and briefly justify using endpoint distance and bearing difference.",A; projected endpoint is closest to A (47.0 map units away; bearing difference 29.7 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":14}"
Image Description,compass_bearing_0015.png,How many landmarks are shown on this map?,4,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":15}"
Basic Relational Reasoning,compass_bearing_0015.png,"Is landmark A located north or south of landmark D? Answer 'north', 'south', or 'same latitude'.",south,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":15}"
Comparative Reasoning,compass_bearing_0015.png,"What is the compass bearing from landmark B to landmark A, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",040,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":15}"
Compound Reasoning,compass_bearing_0015.png,"If you are standing at landmark B facing landmark D, and then turn to face landmark C instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",45 degrees clockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":15}"
Extrapolative/Counterfactual Reasoning,compass_bearing_0015.png,"If you traveled from landmark A along a bearing of 026 degrees for the same distance as A-to-D, which of these landmarks would the projected endpoint be closest to: B, C, D? Give the letter and briefly justify using endpoint distance and bearing difference.",D; projected endpoint is closest to D (132.8 map units away; bearing difference 29.8 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":15}"
Image Description,compass_bearing_0016.png,How many landmarks are shown on this map?,3,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.61,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":true,""num_landmarks"":3,""path_bearing"":9.95062669,""path_end"":""C"",""path_start"":""A"",""seed"":16}"
Basic Relational Reasoning,compass_bearing_0016.png,"Is landmark A located north or south of landmark B? Answer 'north', 'south', or 'same latitude'.",south,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.61,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":true,""num_landmarks"":3,""path_bearing"":9.95062669,""path_end"":""C"",""path_start"":""A"",""seed"":16}"
Comparative Reasoning,compass_bearing_0016.png,"What is the compass bearing from landmark C to landmark B, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",350,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.61,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":true,""num_landmarks"":3,""path_bearing"":9.95062669,""path_end"":""C"",""path_start"":""A"",""seed"":16}"
Compound Reasoning,compass_bearing_0016.png,"If you are standing at landmark C facing landmark A, and then turn to face landmark B instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",156 degrees clockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.61,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":true,""num_landmarks"":3,""path_bearing"":9.95062669,""path_end"":""C"",""path_start"":""A"",""seed"":16}"
Extrapolative/Counterfactual Reasoning,compass_bearing_0016.png,"If you traveled from landmark C along a bearing of 310 degrees for the same distance as C-to-A, which of these landmarks would the projected endpoint be closest to: A, B? Give the letter and briefly justify using endpoint distance and bearing difference.",B; projected endpoint is closest to B (102.1 map units away; bearing difference 35.7 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.61,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":true,""num_landmarks"":3,""path_bearing"":9.95062669,""path_end"":""C"",""path_start"":""A"",""seed"":16}"
Image Description,compass_bearing_0017.png,How many landmarks are shown on this map?,4,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":170.67640822,""path_end"":""C"",""path_start"":""D"",""seed"":17}"
Basic Relational Reasoning,compass_bearing_0017.png,"Is landmark D located north or south of landmark A? Answer 'north', 'south', or 'same latitude'.",north,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":170.67640822,""path_end"":""C"",""path_start"":""D"",""seed"":17}"
Comparative Reasoning,compass_bearing_0017.png,"What is the compass bearing from landmark B to landmark D, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",050,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":170.67640822,""path_end"":""C"",""path_start"":""D"",""seed"":17}"
Compound Reasoning,compass_bearing_0017.png,"If you are standing at landmark B facing landmark C, and then turn to face landmark D instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",24 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":170.67640822,""path_end"":""C"",""path_start"":""D"",""seed"":17}"
Extrapolative/Counterfactual Reasoning,compass_bearing_0017.png,"If you traveled from landmark D along a bearing of 111 degrees for the same distance as D-to-C, which of these landmarks would the projected endpoint be closest to: A, B, C? Give the letter and briefly justify using endpoint distance and bearing difference.",C; projected endpoint is closest to C (135.1 map units away; bearing difference 59.7 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":170.67640822,""path_end"":""C"",""path_start"":""D"",""seed"":17}"
Image Description,compass_bearing_0018.png,How many landmarks are shown on this map?,3,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":18}"
Basic Relational Reasoning,compass_bearing_0018.png,"Is landmark C located north or south of landmark B? Answer 'north', 'south', or 'same latitude'.",north,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":18}"
Comparative Reasoning,compass_bearing_0018.png,"What is the compass bearing from landmark A to landmark B, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",050,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":18}"
Compound Reasoning,compass_bearing_0018.png,"If you are standing at landmark C facing landmark A, and then turn to face landmark B instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",71 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":18}"
Extrapolative/Counterfactual Reasoning,compass_bearing_0018.png,"If you traveled from landmark C along a bearing of 254 degrees for the same distance as C-to-A, which of these landmarks would the projected endpoint be closest to: A, B? Give the letter and briefly justify using endpoint distance and bearing difference.",A; projected endpoint is closest to A (243.7 map units away; bearing difference 59.8 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":18}"
Image Description,compass_bearing_0019.png,How many landmarks are shown on this map?,4,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":19}"
