task,image,prompt,groundtruth,metadata
Compound Reasoning,orthographic_0014.png,"Candidate B matches two of the three views but not the third. Which view does it fail to match: top, front, or side?",top,"{""correct_answer_choice"":""C"",""difficulty_score"":0.35,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":6,""seed"":14,""total_cube_count"":6,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Extrapolative/Counterfactual Reasoning,orthographic_0014.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side,"{""correct_answer_choice"":""C"",""difficulty_score"":0.35,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":6,""seed"":14,""total_cube_count"":6,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Image Description,orthographic_0015.png,How many unit cells are filled in the top view?,4,"{""correct_answer_choice"":null,""difficulty_score"":0.15,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":15,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Basic Relational Reasoning,orthographic_0015.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",7,"{""correct_answer_choice"":null,""difficulty_score"":0.15,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":15,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Comparative Reasoning,orthographic_0015.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",front,"{""correct_answer_choice"":null,""difficulty_score"":0.15,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":15,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Compound Reasoning,orthographic_0015.png,Do the three orthographic views uniquely determine the shown voxel structure within the stated scope? Answer 'unique' or 'not unique'.,unique,"{""correct_answer_choice"":null,""difficulty_score"":0.15,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":15,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Extrapolative/Counterfactual Reasoning,orthographic_0015.png,"If one cube were added directly on top of a tallest column in the structure, which view or views would change? Answer using top, front, and/or side.",front and side,"{""correct_answer_choice"":null,""difficulty_score"":0.15,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":15,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Image Description,orthographic_0016.png,How many unit cells are filled in the top view?,7,"{""correct_answer_choice"":""D"",""difficulty_score"":0.4667,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":8,""seed"":16,""total_cube_count"":8,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Basic Relational Reasoning,orthographic_0016.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",8,"{""correct_answer_choice"":""D"",""difficulty_score"":0.4667,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":8,""seed"":16,""total_cube_count"":8,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Comparative Reasoning,orthographic_0016.png,"Which candidate structure (A, B, C, or D) is consistent with all three views shown? Answer with the letter.",D,"{""correct_answer_choice"":""D"",""difficulty_score"":0.4667,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":8,""seed"":16,""total_cube_count"":8,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Compound Reasoning,orthographic_0016.png,"Candidate A matches two of the three views but not the third. Which view does it fail to match: top, front, or side?",top,"{""correct_answer_choice"":""D"",""difficulty_score"":0.4667,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":8,""seed"":16,""total_cube_count"":8,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Extrapolative/Counterfactual Reasoning,orthographic_0016.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side,"{""correct_answer_choice"":""D"",""difficulty_score"":0.4667,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":8,""seed"":16,""total_cube_count"":8,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Image Description,orthographic_0017.png,How many unit cells are filled in the top view?,4,"{""correct_answer_choice"":null,""difficulty_score"":0.5833,""has_candidate_panel"":false,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":9,""seed"":17,""total_cube_count"":10,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Basic Relational Reasoning,orthographic_0017.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",9,"{""correct_answer_choice"":null,""difficulty_score"":0.5833,""has_candidate_panel"":false,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":9,""seed"":17,""total_cube_count"":10,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Comparative Reasoning,orthographic_0017.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",front,"{""correct_answer_choice"":null,""difficulty_score"":0.5833,""has_candidate_panel"":false,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":9,""seed"":17,""total_cube_count"":10,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Compound Reasoning,orthographic_0017.png,Do the three orthographic views uniquely determine the shown voxel structure within the stated scope? Answer 'unique' or 'not unique'.,not unique,"{""correct_answer_choice"":null,""difficulty_score"":0.5833,""has_candidate_panel"":false,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":9,""seed"":17,""total_cube_count"":10,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Extrapolative/Counterfactual Reasoning,orthographic_0017.png,"If one cube were added directly on top of a tallest column in the structure, which view or views would change? Answer using top, front, and/or side.",front and side,"{""correct_answer_choice"":null,""difficulty_score"":0.5833,""has_candidate_panel"":false,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":9,""seed"":17,""total_cube_count"":10,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Image Description,orthographic_0018.png,How many unit cells are filled in the top view?,4,"{""correct_answer_choice"":""B"",""difficulty_score"":0.4,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":18,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Basic Relational Reasoning,orthographic_0018.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",7,"{""correct_answer_choice"":""B"",""difficulty_score"":0.4,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":18,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Comparative Reasoning,orthographic_0018.png,"Which candidate structure (A, B, C, or D) is consistent with all three views shown? Answer with the letter.",B,"{""correct_answer_choice"":""B"",""difficulty_score"":0.4,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":18,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Compound Reasoning,orthographic_0018.png,"Candidate D matches two of the three views but not the third. Which view does it fail to match: top, front, or side?",front,"{""correct_answer_choice"":""B"",""difficulty_score"":0.4,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":18,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Extrapolative/Counterfactual Reasoning,orthographic_0018.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side,"{""correct_answer_choice"":""B"",""difficulty_score"":0.4,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":18,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
