task,image,prompt,groundtruth,metadata
Compound Reasoning,optical_illusion_0010.png,"By approximately what percentage do the two elements' TRUE sizes differ (0% if equal)? Answer with a number in curly brackets, e.g. {12}.",16,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.6743,""element_a_true_value"":143,""element_b_true_value"":166,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_longer"",""illusion_type"":""muller_lyer"",""matches_illusion_direction"":false,""percent_difference"":16.083916083916083,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""2300/143"",""seed"":10}"
Extrapolative/Counterfactual Reasoning,optical_illusion_0010.png,"If the visual context (fins) were removed entirely and only the two bare elements remained, would your answer to 'which one is bigger' change from what the illusion suggests? Answer yes or no, and state which is actually bigger without the context.",yes; element B is actually bigger,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.6743,""element_a_true_value"":143,""element_b_true_value"":166,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_longer"",""illusion_type"":""muller_lyer"",""matches_illusion_direction"":false,""percent_difference"":16.083916083916083,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""2300/143"",""seed"":10}"
Image Description,optical_illusion_0011.png,How many target line segments are being compared in this image?,2,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.6767,""element_a_true_value"":168,""element_b_true_value"":144,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":false,""percent_difference"":16.666666666666668,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""50/3"",""seed"":11}"
Basic Relational Reasoning,optical_illusion_0011.png,"Because of the converging lines, which element would a typical human viewer perceive as longer—element A or element B? Answer with the letter.",B,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.6767,""element_a_true_value"":168,""element_b_true_value"":144,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":false,""percent_difference"":16.666666666666668,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""50/3"",""seed"":11}"
Comparative Reasoning,optical_illusion_0011.png,"Ignoring the surrounding context, measure the actual length of element A and element B. Are they equal, or is one actually longer? Answer 'equal', 'A', or 'B'.",A,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.6767,""element_a_true_value"":168,""element_b_true_value"":144,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":false,""percent_difference"":16.666666666666668,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""50/3"",""seed"":11}"
Compound Reasoning,optical_illusion_0011.png,"By approximately what percentage do the two elements' TRUE sizes differ (0% if equal)? Answer with a number in curly brackets, e.g. {12}.",17,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.6767,""element_a_true_value"":168,""element_b_true_value"":144,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":false,""percent_difference"":16.666666666666668,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""50/3"",""seed"":11}"
Extrapolative/Counterfactual Reasoning,optical_illusion_0011.png,"If the visual context (converging lines) were removed entirely and only the two bare elements remained, would your answer to 'which one is bigger' change from what the illusion suggests? Answer yes or no, and state which is actually bigger without the context.",yes; element A is actually bigger,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.6767,""element_a_true_value"":168,""element_b_true_value"":144,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":false,""percent_difference"":16.666666666666668,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""50/3"",""seed"":11}"
Image Description,optical_illusion_0012.png,How many center circles are being compared in this image?,2,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.7493,""element_a_true_value"":62,""element_b_true_value"":54,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_bigger"",""illusion_type"":""ebbinghaus"",""matches_illusion_direction"":false,""percent_difference"":14.814814814814815,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""400/27"",""seed"":12}"
Basic Relational Reasoning,optical_illusion_0012.png,"Because of the surrounding circles, which element would a typical human viewer perceive as bigger—element A or element B? Answer with the letter.",B,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.7493,""element_a_true_value"":62,""element_b_true_value"":54,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_bigger"",""illusion_type"":""ebbinghaus"",""matches_illusion_direction"":false,""percent_difference"":14.814814814814815,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""400/27"",""seed"":12}"
Comparative Reasoning,optical_illusion_0012.png,"Ignoring the surrounding context, measure the actual diameter of element A and element B. Are they equal, or is one actually bigger? Answer 'equal', 'A', or 'B'.",A,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.7493,""element_a_true_value"":62,""element_b_true_value"":54,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_bigger"",""illusion_type"":""ebbinghaus"",""matches_illusion_direction"":false,""percent_difference"":14.814814814814815,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""400/27"",""seed"":12}"
Compound Reasoning,optical_illusion_0012.png,"By approximately what percentage do the two elements' TRUE sizes differ (0% if equal)? Answer with a number in curly brackets, e.g. {12}.",15,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.7493,""element_a_true_value"":62,""element_b_true_value"":54,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_bigger"",""illusion_type"":""ebbinghaus"",""matches_illusion_direction"":false,""percent_difference"":14.814814814814815,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""400/27"",""seed"":12}"
Extrapolative/Counterfactual Reasoning,optical_illusion_0012.png,"If the visual context (surrounding circles) were removed entirely and only the two bare elements remained, would your answer to 'which one is bigger' change from what the illusion suggests? Answer yes or no, and state which is actually bigger without the context.",yes; element A is actually bigger,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.7493,""element_a_true_value"":62,""element_b_true_value"":54,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_bigger"",""illusion_type"":""ebbinghaus"",""matches_illusion_direction"":false,""percent_difference"":14.814814814814815,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""400/27"",""seed"":12}"
Image Description,optical_illusion_0013.png,How many target line segments are being compared in this image?,2,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":127,""element_b_true_value"":127,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""muller_lyer"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":13}"
Basic Relational Reasoning,optical_illusion_0013.png,"Because of the surrounding fins, which element would a typical human viewer perceive as longer—element A or element B? Answer with the letter.",B,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":127,""element_b_true_value"":127,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""muller_lyer"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":13}"
Comparative Reasoning,optical_illusion_0013.png,"Ignoring the surrounding context, measure the actual length of element A and element B. Are they equal, or is one actually longer? Answer 'equal', 'A', or 'B'.",equal,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":127,""element_b_true_value"":127,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""muller_lyer"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":13}"
Compound Reasoning,optical_illusion_0013.png,"By approximately what percentage do the two elements' TRUE sizes differ (0% if equal)? Answer with a number in curly brackets, e.g. {12}.",0,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":127,""element_b_true_value"":127,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""muller_lyer"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":13}"
Extrapolative/Counterfactual Reasoning,optical_illusion_0013.png,"If the visual context (fins) were removed entirely and only the two bare elements remained, would your answer to 'which one is bigger' change from what the illusion suggests? Answer yes or no, and state which is actually bigger without the context.",yes; actually equal,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":127,""element_b_true_value"":127,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""muller_lyer"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":13}"
Image Description,optical_illusion_0014.png,How many target line segments are being compared in this image?,2,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":133,""element_b_true_value"":133,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":14}"
Basic Relational Reasoning,optical_illusion_0014.png,"Because of the converging lines, which element would a typical human viewer perceive as longer—element A or element B? Answer with the letter.",A,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":133,""element_b_true_value"":133,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":14}"
