question_id,image,acceptance_set,targets,illusion_type,element_A_true_value,element_B_true_value,true_relation,absolute_difference,percent_difference
optical_illusion_0116_open_q1,optical_illusion_0116.png,"[""illusion_type=muller_lyer; element_A_true_value=116; element_B_true_value=116; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,116,116,equal,0,0
optical_illusion_0117_open_q1,optical_illusion_0117.png,"[""illusion_type=ponzo; element_A_true_value=126; element_B_true_value=126; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,126,126,equal,0,0
optical_illusion_0118_open_q1,optical_illusion_0118.png,"[""illusion_type=ebbinghaus; element_A_true_value=48; element_B_true_value=51; true_relation=B larger; absolute_difference=3; percent_difference=6.25""]","[""A"",""B""]",ebbinghaus,48,51,B larger,3,6.25
optical_illusion_0119_open_q1,optical_illusion_0119.png,"[""illusion_type=muller_lyer; element_A_true_value=154; element_B_true_value=143; true_relation=A larger; absolute_difference=11; percent_difference=7.69""]","[""A"",""B""]",muller_lyer,154,143,A larger,11,7.69
optical_illusion_0120_open_q1,optical_illusion_0120.png,"[""illusion_type=ponzo; element_A_true_value=153; element_B_true_value=128; true_relation=A larger; absolute_difference=25; percent_difference=19.53""]","[""A"",""B""]",ponzo,153,128,A larger,25,19.53
optical_illusion_0121_open_q1,optical_illusion_0121.png,"[""illusion_type=muller_lyer; element_A_true_value=141; element_B_true_value=141; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,141,141,equal,0,0
optical_illusion_0122_open_q1,optical_illusion_0122.png,"[""illusion_type=ponzo; element_A_true_value=135; element_B_true_value=135; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,135,135,equal,0,0
optical_illusion_0123_open_q1,optical_illusion_0123.png,"[""illusion_type=ebbinghaus; element_A_true_value=45; element_B_true_value=45; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,45,45,equal,0,0
optical_illusion_0124_open_q1,optical_illusion_0124.png,"[""illusion_type=muller_lyer; element_A_true_value=127; element_B_true_value=135; true_relation=B larger; absolute_difference=8; percent_difference=6.3""]","[""A"",""B""]",muller_lyer,127,135,B larger,8,6.3
optical_illusion_0125_open_q1,optical_illusion_0125.png,"[""illusion_type=ponzo; element_A_true_value=135; element_B_true_value=160; true_relation=B larger; absolute_difference=25; percent_difference=18.52""]","[""A"",""B""]",ponzo,135,160,B larger,25,18.52
optical_illusion_0126_open_q1,optical_illusion_0126.png,"[""illusion_type=ebbinghaus; element_A_true_value=63; element_B_true_value=53; true_relation=A larger; absolute_difference=10; percent_difference=18.87""]","[""A"",""B""]",ebbinghaus,63,53,A larger,10,18.87
optical_illusion_0127_open_q1,optical_illusion_0127.png,"[""illusion_type=muller_lyer; element_A_true_value=117; element_B_true_value=117; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,117,117,equal,0,0
optical_illusion_0128_open_q1,optical_illusion_0128.png,"[""illusion_type=ponzo; element_A_true_value=148; element_B_true_value=148; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,148,148,equal,0,0
optical_illusion_0129_open_q1,optical_illusion_0129.png,"[""illusion_type=ebbinghaus; element_A_true_value=44; element_B_true_value=44; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,44,44,equal,0,0
optical_illusion_0130_open_q1,optical_illusion_0130.png,"[""illusion_type=muller_lyer; element_A_true_value=133; element_B_true_value=154; true_relation=B larger; absolute_difference=21; percent_difference=15.79""]","[""A"",""B""]",muller_lyer,133,154,B larger,21,15.79
optical_illusion_0131_open_q1,optical_illusion_0131.png,"[""illusion_type=ponzo; element_A_true_value=148; element_B_true_value=158; true_relation=B larger; absolute_difference=10; percent_difference=6.76""]","[""A"",""B""]",ponzo,148,158,B larger,10,6.76
optical_illusion_0132_open_q1,optical_illusion_0132.png,"[""illusion_type=ebbinghaus; element_A_true_value=50; element_B_true_value=53; true_relation=B larger; absolute_difference=3; percent_difference=6""]","[""A"",""B""]",ebbinghaus,50,53,B larger,3,6
optical_illusion_0133_open_q1,optical_illusion_0133.png,"[""illusion_type=muller_lyer; element_A_true_value=146; element_B_true_value=146; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,146,146,equal,0,0
optical_illusion_0134_open_q1,optical_illusion_0134.png,"[""illusion_type=ponzo; element_A_true_value=124; element_B_true_value=124; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,124,124,equal,0,0
optical_illusion_0135_open_q1,optical_illusion_0135.png,"[""illusion_type=ebbinghaus; element_A_true_value=54; element_B_true_value=54; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,54,54,equal,0,0
optical_illusion_0136_open_q1,optical_illusion_0136.png,"[""illusion_type=muller_lyer; element_A_true_value=138; element_B_true_value=119; true_relation=A larger; absolute_difference=19; percent_difference=15.97""]","[""A"",""B""]",muller_lyer,138,119,A larger,19,15.97
optical_illusion_0137_open_q1,optical_illusion_0137.png,"[""illusion_type=ponzo; element_A_true_value=142; element_B_true_value=160; true_relation=B larger; absolute_difference=18; percent_difference=12.68""]","[""A"",""B""]",ponzo,142,160,B larger,18,12.68
optical_illusion_0138_open_q1,optical_illusion_0138.png,"[""illusion_type=ebbinghaus; element_A_true_value=51; element_B_true_value=58; true_relation=B larger; absolute_difference=7; percent_difference=13.73""]","[""A"",""B""]",ebbinghaus,51,58,B larger,7,13.73
optical_illusion_0139_open_q1,optical_illusion_0139.png,"[""illusion_type=muller_lyer; element_A_true_value=116; element_B_true_value=116; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,116,116,equal,0,0
optical_illusion_0140_open_q1,optical_illusion_0140.png,"[""illusion_type=ponzo; element_A_true_value=117; element_B_true_value=117; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,117,117,equal,0,0
optical_illusion_0141_open_q1,optical_illusion_0141.png,"[""illusion_type=muller_lyer; element_A_true_value=159; element_B_true_value=146; true_relation=A larger; absolute_difference=13; percent_difference=8.9""]","[""A"",""B""]",muller_lyer,159,146,A larger,13,8.9
optical_illusion_0142_open_q1,optical_illusion_0142.png,"[""illusion_type=ponzo; element_A_true_value=126; element_B_true_value=148; true_relation=B larger; absolute_difference=22; percent_difference=17.46""]","[""A"",""B""]",ponzo,126,148,B larger,22,17.46
optical_illusion_0143_open_q1,optical_illusion_0143.png,"[""illusion_type=ebbinghaus; element_A_true_value=44; element_B_true_value=44; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,44,44,equal,0,0
optical_illusion_0144_open_q1,optical_illusion_0144.png,"[""illusion_type=muller_lyer; element_A_true_value=145; element_B_true_value=145; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,145,145,equal,0,0
optical_illusion_0145_open_q1,optical_illusion_0145.png,"[""illusion_type=ponzo; element_A_true_value=116; element_B_true_value=116; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,116,116,equal,0,0
optical_illusion_0146_open_q1,optical_illusion_0146.png,"[""illusion_type=ebbinghaus; element_A_true_value=53; element_B_true_value=61; true_relation=B larger; absolute_difference=8; percent_difference=15.09""]","[""A"",""B""]",ebbinghaus,53,61,B larger,8,15.09
optical_illusion_0147_open_q1,optical_illusion_0147.png,"[""illusion_type=muller_lyer; element_A_true_value=141; element_B_true_value=163; true_relation=B larger; absolute_difference=22; percent_difference=15.6""]","[""A"",""B""]",muller_lyer,141,163,B larger,22,15.6
optical_illusion_0148_open_q1,optical_illusion_0148.png,"[""illusion_type=ponzo; element_A_true_value=141; element_B_true_value=160; true_relation=B larger; absolute_difference=19; percent_difference=13.48""]","[""A"",""B""]",ponzo,141,160,B larger,19,13.48
optical_illusion_0149_open_q1,optical_illusion_0149.png,"[""illusion_type=ebbinghaus; element_A_true_value=48; element_B_true_value=48; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,48,48,equal,0,0
optical_illusion_0150_open_q1,optical_illusion_0150.png,"[""illusion_type=muller_lyer; element_A_true_value=128; element_B_true_value=128; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,128,128,equal,0,0
optical_illusion_0151_open_q1,optical_illusion_0151.png,"[""illusion_type=ponzo; element_A_true_value=129; element_B_true_value=129; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,129,129,equal,0,0
optical_illusion_0152_open_q1,optical_illusion_0152.png,"[""illusion_type=ebbinghaus; element_A_true_value=54; element_B_true_value=59; true_relation=B larger; absolute_difference=5; percent_difference=9.26""]","[""A"",""B""]",ebbinghaus,54,59,B larger,5,9.26
optical_illusion_0153_open_q1,optical_illusion_0153.png,"[""illusion_type=muller_lyer; element_A_true_value=132; element_B_true_value=118; true_relation=A larger; absolute_difference=14; percent_difference=11.86""]","[""A"",""B""]",muller_lyer,132,118,A larger,14,11.86
optical_illusion_0154_open_q1,optical_illusion_0154.png,"[""illusion_type=ponzo; element_A_true_value=147; element_B_true_value=161; true_relation=B larger; absolute_difference=14; percent_difference=9.52""]","[""A"",""B""]",ponzo,147,161,B larger,14,9.52
optical_illusion_0155_open_q1,optical_illusion_0155.png,"[""illusion_type=ebbinghaus; element_A_true_value=54; element_B_true_value=54; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,54,54,equal,0,0
optical_illusion_0156_open_q1,optical_illusion_0156.png,"[""illusion_type=muller_lyer; element_A_true_value=131; element_B_true_value=131; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,131,131,equal,0,0
optical_illusion_0157_open_q1,optical_illusion_0157.png,"[""illusion_type=ponzo; element_A_true_value=130; element_B_true_value=130; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,130,130,equal,0,0
optical_illusion_0158_open_q1,optical_illusion_0158.png,"[""illusion_type=ebbinghaus; element_A_true_value=58; element_B_true_value=62; true_relation=B larger; absolute_difference=4; percent_difference=6.9""]","[""A"",""B""]",ebbinghaus,58,62,B larger,4,6.9
optical_illusion_0159_open_q1,optical_illusion_0159.png,"[""illusion_type=muller_lyer; element_A_true_value=144; element_B_true_value=159; true_relation=B larger; absolute_difference=15; percent_difference=10.42""]","[""A"",""B""]",muller_lyer,144,159,B larger,15,10.42
optical_illusion_0160_open_q1,optical_illusion_0160.png,"[""illusion_type=ponzo; element_A_true_value=154; element_B_true_value=141; true_relation=A larger; absolute_difference=13; percent_difference=9.22""]","[""A"",""B""]",ponzo,154,141,A larger,13,9.22
optical_illusion_0161_open_q1,optical_illusion_0161.png,"[""illusion_type=muller_lyer; element_A_true_value=126; element_B_true_value=126; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,126,126,equal,0,0
optical_illusion_0162_open_q1,optical_illusion_0162.png,"[""illusion_type=ponzo; element_A_true_value=148; element_B_true_value=148; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,148,148,equal,0,0
optical_illusion_0163_open_q1,optical_illusion_0163.png,"[""illusion_type=ebbinghaus; element_A_true_value=58; element_B_true_value=58; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,58,58,equal,0,0
optical_illusion_0164_open_q1,optical_illusion_0164.png,"[""illusion_type=muller_lyer; element_A_true_value=132; element_B_true_value=153; true_relation=B larger; absolute_difference=21; percent_difference=15.91""]","[""A"",""B""]",muller_lyer,132,153,B larger,21,15.91
optical_illusion_0165_open_q1,optical_illusion_0165.png,"[""illusion_type=ponzo; element_A_true_value=153; element_B_true_value=143; true_relation=A larger; absolute_difference=10; percent_difference=6.99""]","[""A"",""B""]",ponzo,153,143,A larger,10,6.99
optical_illusion_0166_open_q1,optical_illusion_0166.png,"[""illusion_type=ebbinghaus; element_A_true_value=50; element_B_true_value=53; true_relation=B larger; absolute_difference=3; percent_difference=6""]","[""A"",""B""]",ebbinghaus,50,53,B larger,3,6
optical_illusion_0167_open_q1,optical_illusion_0167.png,"[""illusion_type=muller_lyer; element_A_true_value=137; element_B_true_value=137; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,137,137,equal,0,0
optical_illusion_0168_open_q1,optical_illusion_0168.png,"[""illusion_type=ponzo; element_A_true_value=139; element_B_true_value=139; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,139,139,equal,0,0
optical_illusion_0169_open_q1,optical_illusion_0169.png,"[""illusion_type=ebbinghaus; element_A_true_value=52; element_B_true_value=52; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,52,52,equal,0,0
optical_illusion_0170_open_q1,optical_illusion_0170.png,"[""illusion_type=muller_lyer; element_A_true_value=153; element_B_true_value=136; true_relation=A larger; absolute_difference=17; percent_difference=12.5""]","[""A"",""B""]",muller_lyer,153,136,A larger,17,12.5
optical_illusion_0171_open_q1,optical_illusion_0171.png,"[""illusion_type=ponzo; element_A_true_value=153; element_B_true_value=142; true_relation=A larger; absolute_difference=11; percent_difference=7.75""]","[""A"",""B""]",ponzo,153,142,A larger,11,7.75
optical_illusion_0172_open_q1,optical_illusion_0172.png,"[""illusion_type=ebbinghaus; element_A_true_value=47; element_B_true_value=52; true_relation=B larger; absolute_difference=5; percent_difference=10.64""]","[""A"",""B""]",ebbinghaus,47,52,B larger,5,10.64
optical_illusion_0173_open_q1,optical_illusion_0173.png,"[""illusion_type=muller_lyer; element_A_true_value=148; element_B_true_value=148; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,148,148,equal,0,0
optical_illusion_0174_open_q1,optical_illusion_0174.png,"[""illusion_type=ponzo; element_A_true_value=117; element_B_true_value=117; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,117,117,equal,0,0
optical_illusion_0175_open_q1,optical_illusion_0175.png,"[""illusion_type=ebbinghaus; element_A_true_value=44; element_B_true_value=44; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,44,44,equal,0,0
optical_illusion_0176_open_q1,optical_illusion_0176.png,"[""illusion_type=muller_lyer; element_A_true_value=140; element_B_true_value=130; true_relation=A larger; absolute_difference=10; percent_difference=7.69""]","[""A"",""B""]",muller_lyer,140,130,A larger,10,7.69
optical_illusion_0177_open_q1,optical_illusion_0177.png,"[""illusion_type=ponzo; element_A_true_value=142; element_B_true_value=168; true_relation=B larger; absolute_difference=26; percent_difference=18.31""]","[""A"",""B""]",ponzo,142,168,B larger,26,18.31
