task,image,prompt,groundtruth,metadata
Basic Relational Reasoning,coordinate_geometry_0023.png,"What is the distance between point B and point C, rounded to 2 decimal places?",11.18,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":23}"
Comparative Reasoning,coordinate_geometry_0023.png,Which two points are farthest together? Answer with both labels.,A and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":23}"
Compound Reasoning,coordinate_geometry_0023.png,"The distance from point A to point B is 2.24 units. Is this greater than, less than, or equal to 10 units?",less than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":23}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_0023.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",3.16,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":23}"
Image Description,coordinate_geometry_0024.png,What are the coordinates of point B?,"(-2, 2)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":24}"
Basic Relational Reasoning,coordinate_geometry_0024.png,"What is the distance between point A and point D, rounded to 2 decimal places?",15.30,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":24}"
Comparative Reasoning,coordinate_geometry_0024.png,Which two points are farthest together? Answer with both labels.,A and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":24}"
Compound Reasoning,coordinate_geometry_0024.png,"The distance from point C to point D is 10.05 units. Is this greater than, less than, or equal to 10 units?",greater than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":24}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_0024.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",5.66,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":24}"
Image Description,coordinate_geometry_0025.png,What are the coordinates of point A?,"(-8, -2)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":25}"
Basic Relational Reasoning,coordinate_geometry_0025.png,"What is the distance between point A and point B, rounded to 2 decimal places?",12.73,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":25}"
Comparative Reasoning,coordinate_geometry_0025.png,What are the coordinates of the midpoint between point A and point B?,"(-3.5, 2.5)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":25}"
Compound Reasoning,coordinate_geometry_0025.png,What is the sum of the x-coordinates of all points in this image?,-7,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":25}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_0025.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",12.21,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":25}"
Image Description,coordinate_geometry_0026.png,What are the coordinates of point A?,"(-1, 4)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":26}"
Basic Relational Reasoning,coordinate_geometry_0026.png,"What is the distance between point B and point C, rounded to 2 decimal places?",2.24,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":26}"
Comparative Reasoning,coordinate_geometry_0026.png,Which two points are farthest together? Answer with both labels.,A and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":26}"
Compound Reasoning,coordinate_geometry_0026.png,"Are points A, B, and C collinear (do they lie on one straight line)? Answer yes or no.",yes,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":26}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_0026.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",7.28,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":26}"
Image Description,coordinate_geometry_0027.png,What are the coordinates of point C?,"(5, -2)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":27}"
Basic Relational Reasoning,coordinate_geometry_0027.png,"What is the distance between point A and point C, rounded to 2 decimal places?",13.42,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":27}"
Comparative Reasoning,coordinate_geometry_0027.png,Which two points are closest together? Answer with both labels.,B and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":27}"
Compound Reasoning,coordinate_geometry_0027.png,What is the sum of the x-coordinates of all points in this image?,-7,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":27}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_0027.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",8.94,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":27}"
Image Description,coordinate_geometry_0028.png,What are the coordinates of point B?,"(-1, -4)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":28}"
Basic Relational Reasoning,coordinate_geometry_0028.png,"What is the distance between point A and point B, rounded to 2 decimal places?",3.16,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":28}"
Comparative Reasoning,coordinate_geometry_0028.png,What are the coordinates of the midpoint between point A and point B?,"(-2.5, -3.5)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":28}"
Compound Reasoning,coordinate_geometry_0028.png,"The distance from point A to point B is 3.16 units. Is this greater than, less than, or equal to 10 units?",less than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":28}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_0028.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",1.00,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":28}"
Image Description,coordinate_geometry_0029.png,What are the coordinates of point B?,"(-6, 8)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":29}"
Basic Relational Reasoning,coordinate_geometry_0029.png,"What is the distance between point A and point B, rounded to 2 decimal places?",11.40,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":29}"
Comparative Reasoning,coordinate_geometry_0029.png,What are the coordinates of the midpoint between point A and point B?,"(-1.5, 4.5)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":29}"
Compound Reasoning,coordinate_geometry_0029.png,What is the sum of the x-coordinates of all points in this image?,0,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":29}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_0029.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",13.60,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":29}"
Image Description,coordinate_geometry_0030.png,What are the coordinates of point D?,"(-4, -6)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":30}"
Basic Relational Reasoning,coordinate_geometry_0030.png,"What is the distance between point A and point B, rounded to 2 decimal places?",9.43,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":30}"
Comparative Reasoning,coordinate_geometry_0030.png,Which two points are closest together? Answer with both labels.,B and D,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":30}"
Compound Reasoning,coordinate_geometry_0030.png,"The distance from point A to point B is 9.43 units. Is this greater than, less than, or equal to 10 units?",less than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":30}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_0030.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",7.21,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":30}"
Image Description,coordinate_geometry_0031.png,What are the coordinates of point A?,"(-5, 4)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":31}"
Basic Relational Reasoning,coordinate_geometry_0031.png,"What is the distance between point A and point B, rounded to 2 decimal places?",11.05,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":31}"
Comparative Reasoning,coordinate_geometry_0031.png,Which two points are closest together? Answer with both labels.,A and B,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":31}"
Compound Reasoning,coordinate_geometry_0031.png,"The distance from point A to point B is 11.05 units. Is this greater than, less than, or equal to 10 units?",greater than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":31}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_0031.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",10.05,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":31}"
Image Description,coordinate_geometry_0032.png,What are the coordinates of point C?,"(-7, 8)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":32}"
Basic Relational Reasoning,coordinate_geometry_0032.png,"What is the distance between point A and point C, rounded to 2 decimal places?",6.32,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":32}"
Comparative Reasoning,coordinate_geometry_0032.png,Which two points are farthest together? Answer with both labels.,B and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":32}"
Compound Reasoning,coordinate_geometry_0032.png,"Are points A, B, and C collinear (do they lie on one straight line)? Answer yes or no.",no,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":32}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_0032.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",11.05,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":32}"
Image Description,coordinate_geometry_0033.png,What are the coordinates of point C?,"(2, -1)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":33}"
Basic Relational Reasoning,coordinate_geometry_0033.png,"What is the distance between point A and point D, rounded to 2 decimal places?",12.00,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":33}"
Comparative Reasoning,coordinate_geometry_0033.png,What are the coordinates of the midpoint between point A and point B?,"(6, -3.5)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":33}"
