dataset,image_filename,difficulty_tercile,question_id,difficulty_level,question_text,groundtruth
cube_structure,cube_structure_1555.png,low,cube_structure_1555_q2,2,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",8
cube_structure,cube_structure_1555.png,low,cube_structure_1555_q3,3,How many cubes are in the A color cluster?,4
cube_structure,cube_structure_1555.png,low,cube_structure_1555_q4,4,How many cubes are completely hidden from the current view? Answer with a number.,0
cube_structure,cube_structure_1555.png,low,cube_structure_1555_q5,5,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",0
cube_structure,cube_structure_1904.png,low,cube_structure_1904_q1,1,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",10
cube_structure,cube_structure_1904.png,low,cube_structure_1904_q2,2,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",10
cube_structure,cube_structure_1904.png,low,cube_structure_1904_q3,3,"Which layer (counting from the ground as layer 1) has the most cubes? Answer with a number in curly brackets, e.g. {2}.",1
cube_structure,cube_structure_1904.png,low,cube_structure_1904_q4,4,How many cubes are completely hidden from the current view? Answer with a number.,0
cube_structure,cube_structure_1904.png,low,cube_structure_1904_q5,5,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",0
cube_structure,cube_structure_0491.png,medium,cube_structure_0491_q1,1,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",14
cube_structure,cube_structure_0491.png,medium,cube_structure_0491_q2,2,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",7
cube_structure,cube_structure_0491.png,medium,cube_structure_0491_q3,3,"How many total layers (levels of height) does this structure have? Answer with a number in curly brackets, e.g. {3}.",3
cube_structure,cube_structure_0491.png,medium,cube_structure_0491_q4,4,How many cubes are completely hidden from the current view? Answer with a number.,4
cube_structure,cube_structure_0491.png,medium,cube_structure_0491_q5,5,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",4
cube_structure,cube_structure_1057.png,medium,cube_structure_1057_q1,1,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",16
cube_structure,cube_structure_1057.png,medium,cube_structure_1057_q2,2,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",8
cube_structure,cube_structure_1057.png,medium,cube_structure_1057_q3,3,"Which layer (counting from the ground as layer 1) has the most cubes? Answer with a number in curly brackets, e.g. {2}.",1
cube_structure,cube_structure_1057.png,medium,cube_structure_1057_q4,4,"How many cubes in this structure are completely hidden from view? Answer with a number in curly brackets, e.g. {2}.",4
cube_structure,cube_structure_1057.png,medium,cube_structure_1057_q5,5,"If one cube were added directly above a tallest column, what would the new total cube count and maximum height be? Answer as total,height.","17,5"
cube_structure,cube_structure_1284.png,medium,cube_structure_1284_q1,1,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",15
cube_structure,cube_structure_1284.png,medium,cube_structure_1284_q2,2,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",5
cube_structure,cube_structure_1284.png,medium,cube_structure_1284_q3,3,"How many total layers (levels of height) does this structure have? Answer with a number in curly brackets, e.g. {3}.",5
cube_structure,cube_structure_1284.png,medium,cube_structure_1284_q4,4,"How many cubes in this structure are completely hidden from view? Answer with a number in curly brackets, e.g. {2}.",2
cube_structure,cube_structure_1284.png,medium,cube_structure_1284_q5,5,"If one cube were added directly above a tallest column, what would the new total cube count and maximum height be? Answer as total,height.","16,6"
cube_structure,cube_structure_1586.png,medium,cube_structure_1586_q1,1,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",10
cube_structure,cube_structure_1586.png,medium,cube_structure_1586_q2,2,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",4
cube_structure,cube_structure_1586.png,medium,cube_structure_1586_q3,3,"How many total layers (levels of height) does this structure have? Answer with a number in curly brackets, e.g. {3}.",3
cube_structure,cube_structure_1586.png,medium,cube_structure_1586_q4,4,"How many cubes in this structure are completely hidden from view? Answer with a number in curly brackets, e.g. {2}.",3
cube_structure,cube_structure_1586.png,medium,cube_structure_1586_q5,5,"If one cube were added directly above a tallest column, what would the new total cube count and maximum height be? Answer as total,height.","11,4"
cube_structure,cube_structure_2315.png,medium,cube_structure_2315_q1,1,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",11
cube_structure,cube_structure_2315.png,medium,cube_structure_2315_q2,2,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",4
cube_structure,cube_structure_2315.png,medium,cube_structure_2315_q3,3,"How many total layers (levels of height) does this structure have? Answer with a number in curly brackets, e.g. {3}.",5
cube_structure,cube_structure_2315.png,medium,cube_structure_2315_q4,4,Is this structure physically stable—does every cube have support beneath it with no floating cubes? Answer yes or no.,yes
cube_structure,cube_structure_2315.png,medium,cube_structure_2315_q5,5,"If one cube were added directly above a tallest column, what would the new total cube count and maximum height be? Answer as total,height.","12,6"
cube_structure,cube_structure_0523.png,high,cube_structure_0523_q1,1,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",22
cube_structure,cube_structure_0523.png,high,cube_structure_0523_q2,2,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",6
cube_structure,cube_structure_0523.png,high,cube_structure_0523_q3,3,"Which layer (counting from the ground as layer 1) has the most cubes? Answer with a number in curly brackets, e.g. {2}.",1
cube_structure,cube_structure_0523.png,high,cube_structure_0523_q4,4,"How many cubes in this structure are completely hidden from view? Answer with a number in curly brackets, e.g. {2}.",9
cube_structure,cube_structure_0523.png,high,cube_structure_0523_q5,5,"If one cube were added directly above a tallest column, what would the new total cube count and maximum height be? Answer as total,height.","23,6"
cube_structure,cube_structure_1419.png,high,cube_structure_1419_q1,1,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",21
cube_structure,cube_structure_1419.png,high,cube_structure_1419_q2,2,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",9
cube_structure,cube_structure_1419.png,high,cube_structure_1419_q3,3,"Which layer (counting from the ground as layer 1) has the most cubes? Answer with a number in curly brackets, e.g. {2}.",1
cube_structure,cube_structure_1419.png,high,cube_structure_1419_q4,4,"How many cubes in this structure are completely hidden from view? Answer with a number in curly brackets, e.g. {2}.",5
cube_structure,cube_structure_1419.png,high,cube_structure_1419_q5,5,"If one cube were added directly above a tallest column, what would the new total cube count and maximum height be? Answer as total,height.","22,5"
cube_structure,cube_structure_2131.png,high,cube_structure_2131_q1,1,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",19
cube_structure,cube_structure_2131.png,high,cube_structure_2131_q2,2,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",6
cube_structure,cube_structure_2131.png,high,cube_structure_2131_q3,3,"Which layer (counting from the ground as layer 1) has the most cubes? Answer with a number in curly brackets, e.g. {2}.",1
cube_structure,cube_structure_2131.png,high,cube_structure_2131_q4,4,Is this structure physically stable—does every cube have support beneath it with no floating cubes? Answer yes or no.,yes
cube_structure,cube_structure_2131.png,high,cube_structure_2131_q5,5,"If one cube were added directly above a tallest column, what would the new total cube count and maximum height be? Answer as total,height.","20,6"
cube_structure,cube_structure_2665.png,high,cube_structure_2665_q1,1,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",18
cube_structure,cube_structure_2665.png,high,cube_structure_2665_q2,2,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",7
cube_structure,cube_structure_2665.png,high,cube_structure_2665_q3,3,"Which layer (counting from the ground as layer 1) has the most cubes? Answer with a number in curly brackets, e.g. {2}.",1
cube_structure,cube_structure_2665.png,high,cube_structure_2665_q4,4,How many cubes are completely hidden from the current view? Answer with a number.,6
cube_structure,cube_structure_2665.png,high,cube_structure_2665_q5,5,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",4
cube_structure,cube_structure_2911.png,high,cube_structure_2911_q1,1,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",18
cube_structure,cube_structure_2911.png,high,cube_structure_2911_q2,2,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",7
