task,image,prompt,groundtruth,metadata
Image Description,physical_stability_0017.png,How many blocks are in this stack?,5,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":17,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_0017.png,"Is block E's center of mass positioned to the left, right, or directly above the center of block D, which it rests on?",left,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":17,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_0017.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,E,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":17,""tipping_joint"":null}"
Compound Reasoning,physical_stability_0017.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":17,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_0017.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block E, the cumulative center of mass at the joint between block B and block A lies outside its supporting base","{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":17,""tipping_joint"":null}"
Image Description,physical_stability_0018.png,How many blocks are in this stack?,3,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":18,""tipping_joint"":""C""}"
Basic Relational Reasoning,physical_stability_0018.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",right,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":18,""tipping_joint"":""C""}"
Comparative Reasoning,physical_stability_0018.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,C,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":18,""tipping_joint"":""C""}"
Compound Reasoning,physical_stability_0018.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block C and block B,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":18,""tipping_joint"":""C""}"
Extrapolative/Counterfactual Reasoning,physical_stability_0018.png,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block C, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":18,""tipping_joint"":""C""}"
Image Description,physical_stability_0019.png,How many blocks are in this stack?,5,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""B"",""num_blocks"":5,""seed"":19,""tipping_joint"":""D""}"
Basic Relational Reasoning,physical_stability_0019.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",right,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""B"",""num_blocks"":5,""seed"":19,""tipping_joint"":""D""}"
Comparative Reasoning,physical_stability_0019.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,D,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""B"",""num_blocks"":5,""seed"":19,""tipping_joint"":""D""}"
Compound Reasoning,physical_stability_0019.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block D and block C,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""B"",""num_blocks"":5,""seed"":19,""tipping_joint"":""D""}"
Extrapolative/Counterfactual Reasoning,physical_stability_0019.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block E, the cumulative center of mass at the joint between block D and block C lies outside its supporting base","{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""B"",""num_blocks"":5,""seed"":19,""tipping_joint"":""D""}"
Image Description,physical_stability_0020.png,How many blocks are in this stack?,3,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.56,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":20,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_0020.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",left,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.56,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":20,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_0020.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,C,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.56,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":20,""tipping_joint"":null}"
Compound Reasoning,physical_stability_0020.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.56,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":20,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_0020.png,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block C, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.56,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":20,""tipping_joint"":null}"
Image Description,physical_stability_0021.png,How many blocks are in this stack?,3,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.66,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":21,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_0021.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",right,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.66,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":21,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_0021.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,C,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.66,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":21,""tipping_joint"":null}"
Compound Reasoning,physical_stability_0021.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.66,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":21,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_0021.png,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block C, the cumulative center of mass at the joint between block B and block A lies outside its supporting base","{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.66,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":21,""tipping_joint"":null}"
Image Description,physical_stability_0022.png,How many blocks are in this stack?,3,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":22,""tipping_joint"":""C""}"
Basic Relational Reasoning,physical_stability_0022.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",right,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":22,""tipping_joint"":""C""}"
Comparative Reasoning,physical_stability_0022.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,C,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":22,""tipping_joint"":""C""}"
Compound Reasoning,physical_stability_0022.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block C and block B,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":22,""tipping_joint"":""C""}"
Extrapolative/Counterfactual Reasoning,physical_stability_0022.png,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block C, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":22,""tipping_joint"":""C""}"
