task,image,prompt,groundtruth,metadata
Comparative Reasoning,gear_train_0015.png,Which gear in this train has the most teeth? Answer with the letter.,C,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":15}"
Compound Reasoning,gear_train_0015.png,"Gear A (the driver) rotates at 50 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",22.2,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":15}"
Extrapolative/Counterfactual Reasoning,gear_train_0015.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",increase; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":15}"
Image Description,gear_train_0016.png,How many gears are shown in this gear train?,4,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":16}"
Basic Relational Reasoning,gear_train_0016.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":16}"
Comparative Reasoning,gear_train_0016.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,D,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":16}"
Compound Reasoning,gear_train_0016.png,"Gear A (the driver) rotates at 120 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",207.3,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":16}"
Extrapolative/Counterfactual Reasoning,gear_train_0016.png,"If gear D's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",decrease; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":16}"
Image Description,gear_train_0017.png,How many gears are shown in this gear train?,5,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":17}"
Basic Relational Reasoning,gear_train_0017.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":17}"
Comparative Reasoning,gear_train_0017.png,Which gear in this train has the most teeth? Answer with the letter.,B,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":17}"
Compound Reasoning,gear_train_0017.png,"Gear A (the driver) rotates at 40 RPM. What is the RPM of gear E, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",43.2,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":17}"
Extrapolative/Counterfactual Reasoning,gear_train_0017.png,"If gear C's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",stay the same; direction unchanged,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":17}"
Image Description,gear_train_0018.png,How many gears are shown in this gear train?,3,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":18}"
Basic Relational Reasoning,gear_train_0018.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":18}"
Comparative Reasoning,gear_train_0018.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,A,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":18}"
Compound Reasoning,gear_train_0018.png,"Gear A (the driver) rotates at 50 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",25.9,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":18}"
Extrapolative/Counterfactual Reasoning,gear_train_0018.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",increase; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":18}"
Image Description,gear_train_0019.png,How many gears are shown in this gear train?,5,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":19}"
Basic Relational Reasoning,gear_train_0019.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":19}"
Comparative Reasoning,gear_train_0019.png,Which gear in this train has the most teeth? Answer with the letter.,C,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":19}"
Compound Reasoning,gear_train_0019.png,"Gear A (the driver) rotates at 72 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place.",21.8,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":19}"
Extrapolative/Counterfactual Reasoning,gear_train_0019.png,"If gear E's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",decrease; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":19}"
Image Description,gear_train_0020.png,How many gears are shown in this gear train?,4,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":20}"
Basic Relational Reasoning,gear_train_0020.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":20}"
Comparative Reasoning,gear_train_0020.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,B,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":20}"
Compound Reasoning,gear_train_0020.png,"Gear A (the driver) rotates at 30 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",25.7,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":20}"
Extrapolative/Counterfactual Reasoning,gear_train_0020.png,"If gear D's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",stay the same; direction unchanged,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":20}"
Image Description,gear_train_0021.png,How many gears are shown in this gear train?,3,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":21}"
Basic Relational Reasoning,gear_train_0021.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":21}"
Comparative Reasoning,gear_train_0021.png,Which gear in this train has the most teeth? Answer with the letter.,C,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":21}"
Compound Reasoning,gear_train_0021.png,"Gear A (the driver) rotates at 50 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",44.7,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":21}"
Extrapolative/Counterfactual Reasoning,gear_train_0021.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",increase; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":21}"
Image Description,gear_train_0022.png,How many gears are shown in this gear train?,3,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":45,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":22}"
Basic Relational Reasoning,gear_train_0022.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":45,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":22}"
Comparative Reasoning,gear_train_0022.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,B,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":45,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":22}"
