question_id,image,acceptance_set,tolerances,targets,connectivity
route_puzzle_0200_open_q1,route_puzzle_0200.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""D\"",\""B\""],\""unreached_labels\"":[\""A\"",\""C\"",\""E\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""D"",""B""],""unreached_labels"":[""A"",""C"",""E""]}"
route_puzzle_0204_open_q1,route_puzzle_0204.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""B\"",\""B\""],\""unreached_labels\"":[\""A\"",\""C\"",\""D\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""B"",""B""],""unreached_labels"":[""A"",""C"",""D""]}"
route_puzzle_0205_open_q1,route_puzzle_0205.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""C\""],\""unreached_labels\"":[\""B\"",\""D\"",\""E\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""C""],""unreached_labels"":[""B"",""D"",""E""]}"
route_puzzle_0207_open_q1,route_puzzle_0207.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""B\"",\""B\""],\""unreached_labels\"":[\""A\"",\""D\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""B"",""B""],""unreached_labels"":[""A"",""D"",""F""]}"
route_puzzle_0210_open_q1,route_puzzle_0210.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""F\""],\""unreached_labels\"":[\""A\"",\""C\"",\""E\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""F""],""unreached_labels"":[""A"",""C"",""E""]}"
route_puzzle_0211_open_q1,route_puzzle_0211.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""F\""],\""unreached_labels\"":[\""A\"",\""D\"",\""E\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""F""],""unreached_labels"":[""A"",""D"",""E""]}"
route_puzzle_0212_open_q1,route_puzzle_0212.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""D\"",\""F\""],\""unreached_labels\"":[\""A\"",\""B\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""D"",""F""],""unreached_labels"":[""A"",""B""]}"
route_puzzle_0216_open_q1,route_puzzle_0216.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""D\"",\""A\""],\""unreached_labels\"":[\""B\"",\""C\"",\""E\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""D"",""A""],""unreached_labels"":[""B"",""C"",""E""]}"
route_puzzle_0225_open_q1,route_puzzle_0225.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""E\"",\""B\""],\""unreached_labels\"":[\""C\"",\""F\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""E"",""B""],""unreached_labels"":[""C"",""F""]}"
route_puzzle_0226_open_q1,route_puzzle_0226.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""F\"",\""E\""],\""unreached_labels\"":[\""A\"",\""B\"",\""D\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""F"",""E""],""unreached_labels"":[""A"",""B"",""D""]}"
route_puzzle_0230_open_q1,route_puzzle_0230.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""D\"",\""C\""],\""unreached_labels\"":[\""A\"",\""B\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""D"",""C""],""unreached_labels"":[""A"",""B"",""F""]}"
route_puzzle_0236_open_q1,route_puzzle_0236.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""A\""],\""unreached_labels\"":[\""B\"",\""E\"",\""F\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""A""],""unreached_labels"":[""B"",""E"",""F""]}"
route_puzzle_0239_open_q1,route_puzzle_0239.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""A\"",\""D\""],\""unreached_labels\"":[\""C\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""A"",""D""],""unreached_labels"":[""C"",""F""]}"
route_puzzle_0244_open_q1,route_puzzle_0244.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""D\""],\""unreached_labels\"":[\""C\"",\""E\"",\""F\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""D""],""unreached_labels"":[""C"",""E"",""F""]}"
route_puzzle_0248_open_q1,route_puzzle_0248.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""F\""],\""unreached_labels\"":[\""A\"",\""B\"",\""C\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""F""],""unreached_labels"":[""A"",""B"",""C""]}"
route_puzzle_0249_open_q1,route_puzzle_0249.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""C\""],\""unreached_labels\"":[\""A\"",\""D\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""C""],""unreached_labels"":[""A"",""D"",""F""]}"
route_puzzle_0251_open_q1,route_puzzle_0251.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""E\"",\""B\""],\""unreached_labels\"":[\""A\"",\""F\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""E"",""B""],""unreached_labels"":[""A"",""F""]}"
route_puzzle_0252_open_q1,route_puzzle_0252.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""C\""],\""unreached_labels\"":[\""B\"",\""D\"",\""E\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""C""],""unreached_labels"":[""B"",""D"",""E""]}"
route_puzzle_0255_open_q1,route_puzzle_0255.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""C\"",\""B\"",\""D\"",\""A\""],\""unreached_labels\"":[\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""C"",""B"",""D"",""A""],""unreached_labels"":[""F""]}"
route_puzzle_0258_open_q1,route_puzzle_0258.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""B\"",\""E\""],\""unreached_labels\"":[\""C\"",\""D\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""B"",""E""],""unreached_labels"":[""C"",""D""]}"
route_puzzle_0263_open_q1,route_puzzle_0263.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""B\"",\""B\""],\""unreached_labels\"":[\""A\"",\""C\"",\""E\"",\""F\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""B"",""B""],""unreached_labels"":[""A"",""C"",""E"",""F""]}"
route_puzzle_0266_open_q1,route_puzzle_0266.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""E\"",\""A\""],\""unreached_labels\"":[\""B\"",\""C\"",\""F\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""E"",""A""],""unreached_labels"":[""B"",""C"",""F""]}"
route_puzzle_0275_open_q1,route_puzzle_0275.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""B\""],\""unreached_labels\"":[\""A\"",\""C\"",\""F\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""B""],""unreached_labels"":[""A"",""C"",""F""]}"
route_puzzle_0280_open_q1,route_puzzle_0280.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""F\""],\""unreached_labels\"":[\""B\"",\""C\"",\""D\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""F""],""unreached_labels"":[""B"",""C"",""D""]}"
route_puzzle_0282_open_q1,route_puzzle_0282.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""C\"",\""C\""],\""unreached_labels\"":[\""A\"",\""B\"",\""D\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""C"",""C""],""unreached_labels"":[""A"",""B"",""D""]}"
route_puzzle_0283_open_q1,route_puzzle_0283.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\""],\""unreached_labels\"":[\""A\"",\""C\"",\""D\"",\""E\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B""],""unreached_labels"":[""A"",""C"",""D"",""E""]}"
route_puzzle_0288_open_q1,route_puzzle_0288.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""F\"",\""F\""],\""unreached_labels\"":[\""A\"",\""B\"",\""C\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""F"",""F""],""unreached_labels"":[""A"",""B"",""C""]}"
route_puzzle_0297_open_q1,route_puzzle_0297.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""C\"",\""F\""],\""unreached_labels\"":[\""D\"",\""E\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""C"",""F""],""unreached_labels"":[""D"",""E""]}"
route_puzzle_0298_open_q1,route_puzzle_0298.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""F\""],\""unreached_labels\"":[\""B\"",\""D\"",\""E\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""F""],""unreached_labels"":[""B"",""D"",""E""]}"
route_puzzle_0299_open_q1,route_puzzle_0299.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""F\"",\""F\""],\""unreached_labels\"":[\""A\"",\""B\"",\""C\"",\""E\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""F"",""F""],""unreached_labels"":[""A"",""B"",""C"",""E""]}"
route_puzzle_0301_open_q1,route_puzzle_0301.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""E\"",\""C\""],\""unreached_labels\"":[\""D\"",\""F\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""E"",""C""],""unreached_labels"":[""D"",""F""]}"
route_puzzle_0302_open_q1,route_puzzle_0302.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""E\"",\""C\""],\""unreached_labels\"":[\""B\"",\""D\"",\""F\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""E"",""C""],""unreached_labels"":[""B"",""D"",""F""]}"
route_puzzle_0303_open_q1,route_puzzle_0303.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""A\"",\""D\""],\""unreached_labels\"":[\""B\"",\""C\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""A"",""D""],""unreached_labels"":[""B"",""C""]}"
route_puzzle_0305_open_q1,route_puzzle_0305.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""F\""],\""unreached_labels\"":[\""A\"",\""B\"",\""C\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""F""],""unreached_labels"":[""A"",""B"",""C""]}"
route_puzzle_0307_open_q1,route_puzzle_0307.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""B\""],\""unreached_labels\"":[\""A\"",\""E\"",\""F\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""B""],""unreached_labels"":[""A"",""E"",""F""]}"
route_puzzle_0311_open_q1,route_puzzle_0311.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""E\""],\""unreached_labels\"":[\""C\"",\""D\"",\""F\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""E""],""unreached_labels"":[""C"",""D"",""F""]}"
route_puzzle_0313_open_q1,route_puzzle_0313.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""E\"",\""B\""],\""unreached_labels\"":[\""C\"",\""D\"",\""F\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""E"",""B""],""unreached_labels"":[""C"",""D"",""F""]}"
route_puzzle_0317_open_q1,route_puzzle_0317.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""E\""],\""unreached_labels\"":[\""A\"",\""C\"",\""D\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""E""],""unreached_labels"":[""A"",""C"",""D""]}"
route_puzzle_0319_open_q1,route_puzzle_0319.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""D\""],\""unreached_labels\"":[\""B\"",\""E\"",\""F\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""D""],""unreached_labels"":[""B"",""E"",""F""]}"
route_puzzle_0320_open_q1,route_puzzle_0320.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""B\"",\""D\""],\""unreached_labels\"":[\""A\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""B"",""D""],""unreached_labels"":[""A"",""F""]}"
route_puzzle_0323_open_q1,route_puzzle_0323.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""D\""],\""unreached_labels\"":[\""A\"",\""B\"",\""E\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""D""],""unreached_labels"":[""A"",""B"",""E""]}"
route_puzzle_0324_open_q1,route_puzzle_0324.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""A\"",\""D\"",\""D\"",\""D\""],\""unreached_labels\"":[\""C\"",\""F\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""A"",""D"",""D"",""D""],""unreached_labels"":[""C"",""F""]}"
route_puzzle_0325_open_q1,route_puzzle_0325.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""F\"",\""B\""],\""unreached_labels\"":[\""C\"",\""D\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""F"",""B""],""unreached_labels"":[""C"",""D""]}"
route_puzzle_0329_open_q1,route_puzzle_0329.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""B\""],\""unreached_labels\"":[\""A\"",\""C\"",\""D\"",\""E\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""B""],""unreached_labels"":[""A"",""C"",""D"",""E""]}"
route_puzzle_0332_open_q1,route_puzzle_0332.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""A\"",\""E\""],\""unreached_labels\"":[\""B\"",\""C\"",\""F\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""A"",""E""],""unreached_labels"":[""B"",""C"",""F""]}"
route_puzzle_0337_open_q1,route_puzzle_0337.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""E\""],\""unreached_labels\"":[\""A\"",\""D\"",\""F\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""E""],""unreached_labels"":[""A"",""D"",""F""]}"
route_puzzle_0341_open_q1,route_puzzle_0341.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""E\"",\""A\""],\""unreached_labels\"":[\""B\"",\""C\"",\""D\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""E"",""A""],""unreached_labels"":[""B"",""C"",""D""]}"
route_puzzle_0342_open_q1,route_puzzle_0342.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""A\"",\""B\""],\""unreached_labels\"":[\""C\"",\""D\"",\""E\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""A"",""B""],""unreached_labels"":[""C"",""D"",""E""]}"
route_puzzle_0346_open_q1,route_puzzle_0346.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""D\"",\""C\""],\""unreached_labels\"":[\""E\"",\""F\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""D"",""C""],""unreached_labels"":[""E"",""F""]}"
route_puzzle_0347_open_q1,route_puzzle_0347.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""E\"",\""E\""],\""unreached_labels\"":[\""A\"",\""C\"",\""F\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""E"",""E""],""unreached_labels"":[""A"",""C"",""F""]}"
route_puzzle_0352_open_q1,route_puzzle_0352.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""A\""],\""unreached_labels\"":[\""B\"",\""E\"",\""F\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""A""],""unreached_labels"":[""B"",""E"",""F""]}"
route_puzzle_0355_open_q1,route_puzzle_0355.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""E\"",\""D\""],\""unreached_labels\"":[\""B\"",\""F\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""E"",""D""],""unreached_labels"":[""B"",""F""]}"
route_puzzle_0357_open_q1,route_puzzle_0357.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""F\""],\""unreached_labels\"":[\""A\"",\""B\"",\""C\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""F""],""unreached_labels"":[""A"",""B"",""C""]}"
route_puzzle_0362_open_q1,route_puzzle_0362.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""E\"",\""F\""],\""unreached_labels\"":[\""A\"",\""C\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""E"",""F""],""unreached_labels"":[""A"",""C""]}"
route_puzzle_0363_open_q1,route_puzzle_0363.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""F\""],\""unreached_labels\"":[\""A\"",\""B\"",\""C\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""F""],""unreached_labels"":[""A"",""B"",""C""]}"
route_puzzle_0366_open_q1,route_puzzle_0366.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""C\""],\""unreached_labels\"":[\""A\"",\""D\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""C""],""unreached_labels"":[""A"",""D"",""F""]}"
route_puzzle_0367_open_q1,route_puzzle_0367.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""F\""],\""unreached_labels\"":[\""A\"",\""B\"",\""D\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""F""],""unreached_labels"":[""A"",""B"",""D""]}"
route_puzzle_0369_open_q1,route_puzzle_0369.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""B\"",\""E\""],\""unreached_labels\"":[\""A\"",\""C\"",\""F\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""B"",""E""],""unreached_labels"":[""A"",""C"",""F""]}"
route_puzzle_0370_open_q1,route_puzzle_0370.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""C\""],\""unreached_labels\"":[\""B\"",\""D\"",\""E\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""C""],""unreached_labels"":[""B"",""D"",""E""]}"
