task,image,prompt,groundtruth,metadata
Extrapolative/Counterfactual Reasoning,surface_topology_0012.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",-1,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.4233,""euler_characteristic"":0,""genus"":1,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":12,""surface_type"":""klein_vs_torus"",""surface_variant"":""torus""}"
Image Description,surface_topology_0013.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",0,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":2,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":13,""surface_type"":""sphere_handles"",""surface_variant"":""genus_0_closed_surface""}"
Basic Relational Reasoning,surface_topology_0013.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":2,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":13,""surface_type"":""sphere_handles"",""surface_variant"":""genus_0_closed_surface""}"
Comparative Reasoning,surface_topology_0013.png,"What is the Euler characteristic of this surface? Answer with a number in curly brackets (can be negative), e.g. {-2}.",2,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":2,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":13,""surface_type"":""sphere_handles"",""surface_variant"":""genus_0_closed_surface""}"
Compound Reasoning,surface_topology_0013.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",2; orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":2,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":13,""surface_type"":""sphere_handles"",""surface_variant"":""genus_0_closed_surface""}"
Extrapolative/Counterfactual Reasoning,surface_topology_0013.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",1,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":2,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":13,""surface_type"":""sphere_handles"",""surface_variant"":""genus_0_closed_surface""}"
Image Description,surface_topology_0014.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",0,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.306,""edge_count"":208,""euler_characteristic"":2,""face_count"":104,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":14,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_0_cubical_mesh"",""vertex_count"":106}"
Basic Relational Reasoning,surface_topology_0014.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.306,""edge_count"":208,""euler_characteristic"":2,""face_count"":104,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":14,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_0_cubical_mesh"",""vertex_count"":106}"
Comparative Reasoning,surface_topology_0014.png,"What is the Euler characteristic of this surface? Answer with a number in curly brackets (can be negative), e.g. {-2}.",2,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.306,""edge_count"":208,""euler_characteristic"":2,""face_count"":104,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":14,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_0_cubical_mesh"",""vertex_count"":106}"
Compound Reasoning,surface_topology_0014.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",2; orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.306,""edge_count"":208,""euler_characteristic"":2,""face_count"":104,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":14,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_0_cubical_mesh"",""vertex_count"":106}"
Extrapolative/Counterfactual Reasoning,surface_topology_0014.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",1,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.306,""edge_count"":208,""euler_characteristic"":2,""face_count"":104,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":14,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_0_cubical_mesh"",""vertex_count"":106}"
Image Description,surface_topology_0015.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",1,"{""boundary_count"":1,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.5058,""euler_characteristic"":0,""genus"":1,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":15,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""mobius_strip""}"
Basic Relational Reasoning,surface_topology_0015.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",non-orientable,"{""boundary_count"":1,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.5058,""euler_characteristic"":0,""genus"":1,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":15,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""mobius_strip""}"
Comparative Reasoning,surface_topology_0015.png,"What is the Euler characteristic of this surface? Answer with a number in curly brackets (can be negative), e.g. {-2}.",0,"{""boundary_count"":1,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.5058,""euler_characteristic"":0,""genus"":1,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":15,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""mobius_strip""}"
Compound Reasoning,surface_topology_0015.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",0; non-orientable,"{""boundary_count"":1,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.5058,""euler_characteristic"":0,""genus"":1,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":15,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""mobius_strip""}"
Extrapolative/Counterfactual Reasoning,surface_topology_0015.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",-1,"{""boundary_count"":1,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.5058,""euler_characteristic"":0,""genus"":1,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":15,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""mobius_strip""}"
Image Description,surface_topology_0016.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",2,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6892,""euler_characteristic"":0,""genus"":2,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":16,""surface_type"":""klein_vs_torus"",""surface_variant"":""klein_bottle""}"
Basic Relational Reasoning,surface_topology_0016.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",non-orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6892,""euler_characteristic"":0,""genus"":2,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":16,""surface_type"":""klein_vs_torus"",""surface_variant"":""klein_bottle""}"
Comparative Reasoning,surface_topology_0016.png,"What is the Euler characteristic of this surface? Answer with a number in curly brackets (can be negative), e.g. {-2}.",0,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6892,""euler_characteristic"":0,""genus"":2,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":16,""surface_type"":""klein_vs_torus"",""surface_variant"":""klein_bottle""}"
Compound Reasoning,surface_topology_0016.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",0; non-orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6892,""euler_characteristic"":0,""genus"":2,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":16,""surface_type"":""klein_vs_torus"",""surface_variant"":""klein_bottle""}"
Extrapolative/Counterfactual Reasoning,surface_topology_0016.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",-1,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6892,""euler_characteristic"":0,""genus"":2,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":16,""surface_type"":""klein_vs_torus"",""surface_variant"":""klein_bottle""}"
Image Description,surface_topology_0017.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",3,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.79,""euler_characteristic"":-4,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":17,""surface_type"":""sphere_handles"",""surface_variant"":""genus_3_closed_surface""}"
Basic Relational Reasoning,surface_topology_0017.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.79,""euler_characteristic"":-4,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":17,""surface_type"":""sphere_handles"",""surface_variant"":""genus_3_closed_surface""}"
Comparative Reasoning,surface_topology_0017.png,"What is the Euler characteristic of this surface? Answer with a number in curly brackets (can be negative), e.g. {-2}.",-4,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.79,""euler_characteristic"":-4,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":17,""surface_type"":""sphere_handles"",""surface_variant"":""genus_3_closed_surface""}"
Compound Reasoning,surface_topology_0017.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",-4; orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.79,""euler_characteristic"":-4,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":17,""surface_type"":""sphere_handles"",""surface_variant"":""genus_3_closed_surface""}"
