task,image,prompt,groundtruth,metadata
Extrapolative/Counterfactual Reasoning,depth_height_0017.png,"If the purple object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the orange object?",smaller,"{""base_size_px"":80.4757,""closest_object_color"":""orange"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.44,""farthest_object_color"":""purple"",""scene_type"":""depth_ordering"",""seed"":17}"
Image Description,depth_height_0018.png,How many separate stacks of blocks are shown in this image?,4,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":18,""shortest_stack_color"":""teal"",""tallest_stack_color"":""orange""}"
Basic Relational Reasoning,depth_height_0018.png,Which stack is taller: the teal stack or the orange stack?,orange,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":18,""shortest_stack_color"":""teal"",""tallest_stack_color"":""orange""}"
Comparative Reasoning,depth_height_0018.png,"Rank all stacks from tallest to shortest, by color.","['orange', 'purple', 'blue', 'teal']","{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":18,""shortest_stack_color"":""teal"",""tallest_stack_color"":""orange""}"
Compound Reasoning,depth_height_0018.png,How many total blocks are there across all stacks combined?,21,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":18,""shortest_stack_color"":""teal"",""tallest_stack_color"":""orange""}"
Extrapolative/Counterfactual Reasoning,depth_height_0018.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?",2,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":18,""shortest_stack_color"":""teal"",""tallest_stack_color"":""orange""}"
Image Description,depth_height_0019.png,How many objects are shown in this scene?,4,"{""base_size_px"":80.4938,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":19}"
Basic Relational Reasoning,depth_height_0019.png,Which object is closer to the camera: the orange triangle or the blue triangle?,orange,"{""base_size_px"":80.4938,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":19}"
Comparative Reasoning,depth_height_0019.png,"Rank all objects in this scene from closest to farthest, by color.","['magenta', 'orange', 'teal', 'blue']","{""base_size_px"":80.4938,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":19}"
Compound Reasoning,depth_height_0019.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.65,"{""base_size_px"":80.4938,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":19}"
Extrapolative/Counterfactual Reasoning,depth_height_0019.png,"If the magenta object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the teal object?",larger,"{""base_size_px"":80.4938,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":19}"
Image Description,depth_height_0020.png,How many separate stacks of blocks are shown in this image?,2,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.7,""scene_type"":""stack_height"",""seed"":20,""shortest_stack_color"":""orange"",""tallest_stack_color"":""teal""}"
Basic Relational Reasoning,depth_height_0020.png,Which stack is taller: the orange stack or the teal stack?,teal,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.7,""scene_type"":""stack_height"",""seed"":20,""shortest_stack_color"":""orange"",""tallest_stack_color"":""teal""}"
Comparative Reasoning,depth_height_0020.png,"Rank all stacks from tallest to shortest, by color.","['teal', 'orange']","{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.7,""scene_type"":""stack_height"",""seed"":20,""shortest_stack_color"":""orange"",""tallest_stack_color"":""teal""}"
Compound Reasoning,depth_height_0020.png,How many blocks are present across all stacks combined?,10,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.7,""scene_type"":""stack_height"",""seed"":20,""shortest_stack_color"":""orange"",""tallest_stack_color"":""teal""}"
Extrapolative/Counterfactual Reasoning,depth_height_0020.png,"If you moved 2 blocks from the tallest stack to the shortest stack, would the shortest stack become the unique new tallest? Answer yes or no.",yes,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.7,""scene_type"":""stack_height"",""seed"":20,""shortest_stack_color"":""orange"",""tallest_stack_color"":""teal""}"
Image Description,depth_height_0021.png,How many objects are shown in this scene?,4,"{""base_size_px"":92.2875,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":21}"
Basic Relational Reasoning,depth_height_0021.png,Which object is closer to the camera: the teal circle or the magenta square?,magenta,"{""base_size_px"":92.2875,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":21}"
Comparative Reasoning,depth_height_0021.png,"Rank all objects in this scene from closest to farthest, by color.","['magenta', 'blue', 'orange', 'teal']","{""base_size_px"":92.2875,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":21}"
Compound Reasoning,depth_height_0021.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.83,"{""base_size_px"":92.2875,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":21}"
Extrapolative/Counterfactual Reasoning,depth_height_0021.png,"If the blue object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the magenta object?",smaller,"{""base_size_px"":92.2875,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":21}"
Image Description,depth_height_0022.png,How many separate stacks of blocks are shown in this image?,2,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.49,""scene_type"":""stack_height"",""seed"":22,""shortest_stack_color"":""blue"",""tallest_stack_color"":""purple""}"
Basic Relational Reasoning,depth_height_0022.png,Which stack is taller: the blue stack or the purple stack?,purple,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.49,""scene_type"":""stack_height"",""seed"":22,""shortest_stack_color"":""blue"",""tallest_stack_color"":""purple""}"
Comparative Reasoning,depth_height_0022.png,"Rank all stacks from tallest to shortest, by color.","['purple', 'blue']","{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.49,""scene_type"":""stack_height"",""seed"":22,""shortest_stack_color"":""blue"",""tallest_stack_color"":""purple""}"
Compound Reasoning,depth_height_0022.png,How many blocks are present across all stacks combined?,5,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.49,""scene_type"":""stack_height"",""seed"":22,""shortest_stack_color"":""blue"",""tallest_stack_color"":""purple""}"
Extrapolative/Counterfactual Reasoning,depth_height_0022.png,"If you moved 2 blocks from the tallest stack to the shortest stack, would the shortest stack become the unique new tallest? Answer yes or no.",yes,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.49,""scene_type"":""stack_height"",""seed"":22,""shortest_stack_color"":""blue"",""tallest_stack_color"":""purple""}"
Image Description,depth_height_0023.png,How many objects are shown in this scene?,2,"{""base_size_px"":94.2298,""closest_object_color"":""teal"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""orange"",""scene_type"":""depth_ordering"",""seed"":23}"
Basic Relational Reasoning,depth_height_0023.png,Which object is closer to the camera: the orange square or the teal circle?,teal,"{""base_size_px"":94.2298,""closest_object_color"":""teal"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""orange"",""scene_type"":""depth_ordering"",""seed"":23}"
Comparative Reasoning,depth_height_0023.png,"Rank all objects in this scene from closest to farthest, by color.","['teal', 'orange']","{""base_size_px"":94.2298,""closest_object_color"":""teal"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""orange"",""scene_type"":""depth_ordering"",""seed"":23}"
Compound Reasoning,depth_height_0023.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.20,"{""base_size_px"":94.2298,""closest_object_color"":""teal"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""orange"",""scene_type"":""depth_ordering"",""seed"":23}"
Extrapolative/Counterfactual Reasoning,depth_height_0023.png,"If the teal object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the orange object?",smaller,"{""base_size_px"":94.2298,""closest_object_color"":""teal"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""orange"",""scene_type"":""depth_ordering"",""seed"":23}"
Image Description,depth_height_0024.png,How many separate stacks of blocks are shown in this image?,4,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":24,""shortest_stack_color"":""purple"",""tallest_stack_color"":""teal""}"
Basic Relational Reasoning,depth_height_0024.png,Which stack is taller: the teal stack or the orange stack?,teal,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":24,""shortest_stack_color"":""purple"",""tallest_stack_color"":""teal""}"
Comparative Reasoning,depth_height_0024.png,"Rank all stacks from tallest to shortest, by color.","['teal', 'orange', 'magenta', 'purple']","{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":24,""shortest_stack_color"":""purple"",""tallest_stack_color"":""teal""}"
Compound Reasoning,depth_height_0024.png,How many total blocks are there across all stacks combined?,16,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":24,""shortest_stack_color"":""purple"",""tallest_stack_color"":""teal""}"
Extrapolative/Counterfactual Reasoning,depth_height_0024.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?",3,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":24,""shortest_stack_color"":""purple"",""tallest_stack_color"":""teal""}"
Image Description,depth_height_0025.png,How many objects are shown in this scene?,2,"{""base_size_px"":78.625,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""orange"",""scene_type"":""depth_ordering"",""seed"":25}"
